name,energy_kcal,protein_g,fat_g,carbohydrate_g,sugar_g
Jules drestrooper speculoos,0.31871345029239767,0.0025,0.17073170731707318,0.11205073995771671,0.3059701492537313
Balingo,0.00017543859649122806,0.0125,0.014634146341463414,0.0008456659619450318,0.0014925373134328
Daun gunda bali,0.0006432748538011696,0.04166666666666667,0.03414634146341464,0.009725158562367865,0.0067164179104477
Kacang ranti polong,0.021637426900584796,0.0025833333333333337,0.000975609756097561,0.016701902748414377,0.0
Jambu biji putih tidak berbiji,0.03567251461988304,0.00075,0.0014634146341463415,0.03255813953488372,0.0
Kerbau,0.058479532163742694,0.0006666666666666668,0.09121951219512195,0.16701902748414377,0.0
Ikan Terbang,0.0009356725146198831,0.08166666666666667,0.004878048780487805,0.04143763213530656,0.0126865671641791
Bluberry,0.18538011695906434,0.0020833333333333333,0.012195121951219513,0.16913319238900634,0.0
Selai Smucker's Blueberry,0.029239766081871347,0.0,0.0,0.027484143763213533,0.0895522388059701
Gilus mix aroma vanila (isi 10 sachet),0.052631578947368425,0.0008333333333333334,0.0024390243902439024,0.04439746300211417,0.126865671641791
Petai,0.0006432748538011696,0.07666666666666667,0.07414634146341463,0.01141649048625793,0.0082089552238805
Nagasari,0.09005847953216374,0.0017416666666666668,0.014,0.06395348837209303,0.0
Petis ikan,0.09649122807017545,0.016666666666666666,0.000975609756097561,0.04397463002114165,0.0
Petis udang kering,0.2017543859649123,0.019833333333333335,0.006829268292682927,0.12536997885835094,0.0
Saus Curry,0.04093567251461988,0.0008333333333333334,0.02195121951219512,0.014799154334038056,0.0373134328358208
Bihunku white curry,0.1286549707602339,0.0016666666666666668,0.029268292682926828,0.08033826638477802,0.0298507462686567
Steamed Beancurd Sheet Roll,0.08771929824561403,0.0051666666666666675,0.058536585365853655,0.0063424947145877385,0.0
Froot Loops,0.07017543859649122,0.0016666666666666668,0.0024390243902439024,0.054968287526427066,0.0820895522388059
Mcfloat,0.06257309941520468,0.0008666666666666667,0.05380487804878049,0.002875264270613108,0.0
Daun mangkokan,0.0012865497076023392,0.0475,0.0575609756097561,0.007822410147991544,0.0022388059701492
Kokosan,0.00011695906432748539,0.07166666666666667,0.06341463414634146,0.003382663847780127,0.0014925373134328
Coolant minuman,0.058479532163742694,0.0,0.0,0.052854122621564484,0.1716417910447761
Etira singkong stik,0.09941520467836258,0.0008333333333333334,0.004878048780487805,0.08456659619450317,0.0
Kacang merah kering,0.18362573099415205,0.018416666666666668,0.005365853658536586,0.11881606765327697,0.0
Sariroti roti sobek coklat,0.21637426900584797,0.005833333333333334,0.06341463414634146,0.11839323467230445,0.126865671641791
Roti Mr.Bread sobek keju,0.11695906432748539,0.004166666666666667,0.029268292682926828,0.06976744186046512,0.0
Roti Sobek Cokelat Keju Sari Roti,0.20467836257309943,0.007500000000000001,0.058536585365853655,0.10782241014799154,0.1194029850746268
Domba,0.058479532163742694,0.0010833333333333335,0.08097560975609756,0.21141649048625794,0.0074626865671641
YUPI BOLICIOUS VERY STRAWBERRY,0.029239766081871347,0.0008333333333333334,0.0,0.025369978858350954,0.0
Yupi Fruit Bites,0.0,0.0008333333333333334,0.0,0.025369978858350954,0.044776119402985
Ikan Dendeng mujahir,0.00824561403508772,0.48500000000000004,0.18146341463414636,0.14439746300211417,0.1134328358208955
Dendeng mujahir goreng,0.0076608187134502926,0.49833333333333335,0.0448780487804878,0.15708245243128965,0.2007462686567164
chicken nugget,0.1736842105263158,0.012983333333333335,0.09180487804878049,0.034503171247357294,0.0
belfoods chicken Nugget crunch,0.1695906432748538,0.0125,0.09268292682926829,0.03171247357293869,0.0
Champ Combination Chicken Nugget,0.052631578947368425,0.01,0.0975609756097561,0.016913319238900635,0.0
Selada,0.0005263157894736842,0.015000000000000001,0.014146341463414635,0.002536997885835095,0.0014925373134328
Selada rebus,0.011111111111111112,0.0022500000000000003,0.000975609756097561,0.00613107822410148,0.0
Teri belado,0.006374269005847953,0.3041666666666667,0.08536585365853659,0.05010570824524313,0.1664179104477612
Daun lobak,0.0008187134502923977,0.025,0.02829268292682927,0.004862579281183933,0.0029850746268656
Lobak,0.00040935672514619883,0.0175,0.02048780487804878,0.0019027484143763216,0.0007462686567164
Swallow Globe Agar Agar Bubuk Vanilla,0.0029239766081871343,0.0,0.0,0.004228329809725159,0.0
Saboko saltan,0.00017543859649122806,0.09416666666666668,0.014634146341463414,0.03615221987315011,0.026865671641791
Saboko sardin,0.004619883040935673,0.09166666666666667,0.023902439024390244,0.027272727272727275,0.0320895522388059
Lawar babi,0.0007017543859649122,0.14500000000000002,0.014634146341463414,0.03594080338266385,0.0746268656716417
Lawara jangang,0.0009356725146198831,0.1325,0.049268292682926824,0.010570824524312896,0.0813432835820895
susu anlene gold plus Hi-Calsium,0.005847953216374269,0.005,0.004878048780487805,0.042283298097251586,0.0
A&W,0.09941520467836258,0.0,0.0,0.09090909090909091,0.3208955223880597
A&W root beer,0.1695906432748538,0.0,0.0,0.1649048625792812,0.5597014925373134
A&W burger mozza,0.3216374269005848,0.020833333333333336,0.16097560975609757,0.09090909090909091,0.0895522388059701
A&W Burger cheeseburger,0.2327485380116959,0.0125,0.1024390243902439,0.0824524312896406,0.0671641791044776
V-soy Soya bean Milk Low Sugar,0.03274853801169591,0.0022500000000000003,0.013170731707317074,0.010993657505285413,0.0164179104477611
Prenagen Esensis,0.08771929824561403,0.005,0.004878048780487805,0.0613107822410148,0.0
Pisang ketip,0.00040935672514619883,0.12083333333333333,0.16829268292682928,0.0023255813953488376,0.0022388059701492
Kacang tanah rebus dengan kulit,0.2105263157894737,0.011250000000000001,0.1521951219512195,0.027061310782241017,0.0
